id,kvkid,latitude,Ulatitude,longitude1,statename,zone,district,kvkname,address,address_og,yearsetup_chk,exposure,vulnerability,historicalhazard,futurehazard,risk,kvktype,longitude,Ulongitude,idmaster,location,Ulocation,match,idusing,lat,v3,_merge
21,596,9.0779,9.0779,77.34520000000001,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Tirunelveli,Krishi Vigyan Kendra Tirunelveli(NGO),"Krishi Vigyan Kendra,Urmelalagian, AyikudiPO. Tenkasi (TK)Distt. Tirunelveli-627 852","Krishi Vigyan Kendra,Urmelalagian, AyikudiPO. Tenkasi (TK)Distt. Tirunelveli-627 852",1994,349,463,105,545,552,NGO,77.3452,77.3452,119,Tirunelveli,Tirunelveli ,.9998827,708,9.0778999,77.3452,3
32,588,13.118405,10.5833,79.957076,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Tiruppur,Krishi Vigyan Kendra Tiruvarur (SAU),"Krishi Vigyan Kendra,Village State Seed Farm Pongalur,Palladam Taluk,Distt Tiruppur, Tamil Nadu","Krishi Vigyan Kendra,Village State Seed Farm Pongalur,Palladam Taluk,Distt Tiruppur, Tamil Nadu",2019,,,,,,SAU,79.95708,77.2127,687,Tiruppur,Tiruppur,1,5,10.5833,77.2127,3
23,598,12.750205,12.75021,79.615095,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Tiruvannamalai,Krishi Vigyan Kendra Tiruvannamalai(NGO),"Krishi Vigyan Kendra,Kilnelli Village,Chithathur Post Cheyyar TK,Distt. Tiruvannamalai-604 410","Krishi Vigyan Kendra,Kilnelli Village,Chithathur Post Cheyyar TK,Distt. Tiruvannamalai-604 410",1991,254,421,125,525,496,NGO,79.61509,79.6151,138,Tiruvannamalai,Tiruvannamalai,1,38,12.750205,79.615097,3
19,107,26.401422,26.16556,75.87216100000001,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Tonk,Krishi Vigyan Kendra Tonk,"Krishi Vigyan Kendra,Banasthali Vidyapeeth,PO. & Distt. Tonk-304022","Krishi Vigyan Kendra,Banasthali Vidyapeeth,PO. & Distt. Tonk-304022",1992,312,92,280,478,273,OEI,75.87216,75.76178,336,Tonk,Tonk ,.99545628,460,26.165558,75.76178,3
4,405,26.236167,26.23617,94.81349400000001,Nagaland,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Tuensang,Krishi Vigyan Kendra Tuensang,"Krishi Vigyan Kendra,      Kuthur Seed Farm,      Distt. Tuensang-","Krishi Vigyan Kendra,      Kuthur Seed Farm,      Distt. Tuensang-",2005,551,10,280,56,42,State Govt,94.81349,94.81349,305,Tuensang,Tuensang,1,466,26.236168,94.813492,3
2,650,13.281028,13.28103,76.361975,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Tumkur,Krishi Vigyan Kendra Tumkur - A (ICAR),"Krishi Vigyan Kendra,      Distt. Tumkur","Krishi Vigyan Kendra,      Distt. Tumkur",2009,333,135,280,178,137,ICAR,76.36198,76.36198,315,Tumkur,Tumakuru 1,.98611242,47,13.281028,76.361977,3
12,660,13.281809,13.28181,77.186046,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Tumkur,Krishi Vigyan Kendra Tumkur(SAU),"Krishi Vigyan Kendra,      Zonal Agricultural Research Station, Konehally,      Tiptur-572202, Distt. Tumkur","Krishi Vigyan Kendra,      Zonal Agricultural Research Station, Konehally,      Tiptur-572202, Distt. Tumkur",2004,333,135,280,178,137,SAU,77.18605,77.18604,316,Tumkur,Tumakuru 2,.984433,48,13.281809,77.186043,3
7,419,.,24.27972,,Tripura,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Unakoti,Krishi Vigyan Kendra Kailasahar,"Krishi Vigyan Kendra,Chantail Orchard, Kailasahar.,Unakoti Distt. of Tripura","Krishi Vigyan Kendra,Chantail Orchard, Kailasahar.,Unakoti Distt. of Tripura",2017,,,,,,State Govt,.,91.98889,638,Unakoti,Uakoti,.92030281,337,24.279722,91.988892,3
31,119,24.62791,24.62791,73.682722,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Udaipur,Krishi Vigyan Kendra Udaipur,"Krishi Vigyan Kendra,Badgaon,Distt. Udaipur-313001","Krishi Vigyan Kendra,Badgaon,Distt. Udaipur-313001",1983,450,15,359,443,171,NGO,73.68272,73.68272,398,Udaipur,Udaipur,1,354,24.627911,73.682724,3
43,131,.,24.62791,,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Udsipur,Krishi Vigyan KendraUdsipur,"Krishi Vigyan Kendra,Mavli,Udsipur,","Krishi Vigyan Kendra,Mavli,Udsipur,",2018,450,15,359,443,171,SAU,.,73.68272,399,Udsipur,Udaipur 2,.81681979,355,24.627911,73.682724,3
22,352,26.652992,26.65299,92.174273,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Udalguir,Krishi Vigyan Kendra Udalguri,"Krishi Vigyan Kendra,Sarbaherua under Pub dalgaon,Udalguir District","Krishi Vigyan Kendra,Sarbaherua under Pub dalgaon,Udalguir District",2012,,,,,,SAU,92.17427,92.17427,656,Udalguir,Udalguri,.99555957,504,26.652992,92.174271,3
8,64,29.183216,29.18322,79.000489,Uttrakhand,ICAR-Agricultural Technology Application Research Institute(Zone I),Udham Singh Nagar,Krishi Vigyan Kendra Udham Singh Nagar,"Krishi Vigyan Kendra,      Sugarcane Research Centre, Bajpur Road,      Kashipur,      Distt. Udham Singh Nagar-244713","Krishi Vigyan Kendra,      Sugarcane Research Centre, Bajpur Road,      Kashipur,      Distt. Udham Singh Nagar-244713",2004,217,539,275,28,418,SAU,79.00049,79.00049,299,Udham Singh Nagar,Udham Singh Nagar,1,614,29.183216,79.000488,3
2,15,33.082806,33.10022,74.833313,Jammu And Kashmir,ICAR-Agricultural Technology Application Research Institute(Zone I),Udhampur,Krishi Vigyan Kendra Reasi,"Krishi Vigyan Kendra,Vill. Tanda Dera Baba Bahadur Singh,The. Reasi,Distt. Udhampur-","Krishi Vigyan Kendra,Vill. Tanda Dera Baba Bahadur Singh,The. Reasi,Distt. Udhampur-",2005,505,36,280,344,179,SAU,74.83331,74.79952,324,Udhampur,Udhampur,1,686,33.10022,74.799522,3
13,661,13.424046,13.42405,74.757846,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Udupi,Krishi Vigyan Kendra Udupi(SAU),"Krishi Vigyan Kendra,      Zonal Agricultural Reseach Station,      Brahmavar,      Distt. Udupi-576213","Krishi Vigyan Kendra,      Zonal Agricultural Reseach Station,      Brahmavar,      Distt. Udupi-576213",2004,438,409,486,274,526,SAU,74.75785,74.75784,538,Udupi,Udupi,1,52,13.424046,74.757843,3
18,541,23.16244,23.16244,75.817875,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Ujjain,Krishi Vigyan Kendra Ujjain,"Krishi Vagyan Kendra,Near Vikram Nagar Railway Station,PO. Box No.202, M.L.Nagar,Distt. Ujjain-456 010","Krishi Vagyan Kendra,Near Vikram Nagar Railway Station,PO. Box No.202, M.L.Nagar,Distt. Ujjain-456 010",2004,155,353,280,362,333,SAU,75.81788,75.81788,340,Ujjain,Ujjain,1,284,23.162439,75.817879,3
1,377,25.844,25.0661,94.22488,Manipur,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Ukhrul,Krishi Vigyan Kendra Ukhrul,"Krishi Vigyan Kendra,Hundung village,Distt. Ukhrul","Krishi Vigyan Kendra,Hundung village,Distt. Ukhrul",2008,482,38,494,154,199,ICAR,94.22488,94.3466,550,Ukhrul,Ukhrul,1,381,25.066097,94.346603,3
43,566,23.5236,23.52921,77.81399999999999,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Vidisha,Krishi Vigyan Kendra Vidisha,"Krishi Vigyan Kendra,Sri Malwa Mahila Vikas SamitiPO. Sirjon,Distt. Vidisha-464228","Krishi Vigyan Kendra,Sri Malwa Mahila Vikas SamitiPO. Sirjon,Distt. Vidisha-464228",1992,286,330,280,255,320,NGO,77.814,80.82398,339,Vidisha,Umaria,.71072817,303,23.529205,80.823982,3
6,418,23.528,23.52921,86.9036,Tripura,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Gomati,Krishi Vigyan Kendra Amarpur,"Krishi Vigyan Kendra,Rangkang Farm, Amarpur.,Gomati Distt. of Tripura","Krishi Vigyan Kendra,Rangkang Farm, Amarpur.,Gomati Distt. of Tripura",2017,,,,,,State Govt,86.9036,80.82398,681,Gomati,Umaria,.68608254,303,23.529205,80.823982,3
7,530,23.529205,23.52921,80.82398499999999,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Umaria,Krishi Vigyan Kendra Umaria,"Krishi Vigyan Kendra,Vill. Darbrohatrict,Distt. Umaria-","Krishi Vigyan Kendra,Vill. Darbrohatrict,Distt. Umaria-",2006,480,134,494,245,387,SAU,80.82398,80.82398,578,Umaria,Umaria,1,303,23.529205,80.823982,3
7,7,31.445953,31.44595,76.274826,Himachal Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone I),Una,Krishi Vigyan Kendra Una,"Krishi Vigyan Kendra,Rampur,Distt. Una-174 303","Krishi Vigyan Kendra,Rampur,Distt. Una-174 303",1994,465,392,494,10,327,SAU,76.27483,76.27483,565,Una,Una,1,670,31.445953,76.274826,3
38,170,26.815758,26.81576,80.66309099999999,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Unnao,Krishi Vigyan Kendra Unnao,"V.K.S. Krishi Vigyan Kendra,Virandra Nagar, Dhaura, Hasanganj,Distt. Unnao-209851","V.K.S. Krishi Vigyan Kendra,Virandra Nagar, Dhaura, Hasanganj,Distt. Unnao-209851",1999,87,466,140,63,89,NGO,80.66309,80.66309,152,Unnao,Unnao,1,517,26.815758,80.663094,3
5,361,27.308137,27.30814,93.030815,Arunachal Pradesh,ICAR-Agricultural Technology Research Application Institute (Zone VI),Upper Siang,Krishi Vigyan Kendra Upper Siang,"Krishi Vigyan Kendra,Korak (Geku township)Distt. Upper Siang","Krishi Vigyan Kendra,Korak (Geku township)Distt. Upper Siang",2006,571,32,200,12,43,State Govt,93.03082,93.03082,219,Upper Siang,Upper Siang,1,547,27.308138,93.030815,3
2,358,27.799858,27.79986,94.34780000000001,Arunachal Pradesh,ICAR-Agricultural Technology Research Application Institute (Zone VI),Upper Subansiri,Krishi Vigyan Kendra Upper Subansiri,"Krishi Vigyan Kendra,Distt. Upper Subansiri","Krishi Vigyan Kendra,Distt. Upper Subansiri",2007,569,89,494,42,363,State Govt,94.3478,94.3478,571,Upper Subansiri,Upper Subansiri,1,574,27.799858,94.347801,3
4,502,20.245025,20.24503,81.508591,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Kanker,Krishi Vigyan Kendra Kanker,"Krishi Vigyan Kendra,Vill. Singarbhata (Indrapratha),Distt. Kanker-","Krishi Vigyan Kendra,Vill. Singarbhata (Indrapratha),Distt. Kanker-",2007,379,98,494,257,304,SAU,81.50859,81.50859,561,Kanker,Uttar Bastar Kanker,.8732658,159,20.245026,81.508591,3
2,308,26.379171,26.37917,88.310959,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Uttar Dinajpur,Krishi Vigyan Kendra Uttar Dinajpur,"Krishi Vigyan Kendra,Block Seed FarmChopra,Distt. Uttar Dinajpur-733216","Krishi Vigyan Kendra,Block Seed FarmChopra,Distt. Uttar Dinajpur-733216",2005,2,526,337,82,280,SAU,88.31096,88.31096,365,Uttar Dinajpur,Uttar Dinajpur,1,479,26.379171,88.310959,3
9,657,14.613106,14.61311,74.837349,Karnataka,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Uttara Kannada,Krishi Vigyan Kendra Uttar Kannada(SAU),"Krishi Vigyan Kendra,      Banvasi Road, Sirsi,      Distt. Uttara Kannada-581401","Krishi Vigyan Kendra,      Banvasi Road, Sirsi,      Distt. Uttara Kannada-581401",2004,554,341,413,354,537,SAU,74.83735,74.83735,458,Uttara Kannada,Uttara Kannada,1,61,14.613106,74.837349,3
11,67,30.575013,30.57501,78.329992,Uttrakhand,ICAR-Agricultural Technology Application Research Institute(Zone I),Uttarkashi,Krishi Vigyan Kendra Uttarkashi,"Krishi Vigyan Kendra,      Chinyalisaur,      Distt. Uttarkashi-249196","Krishi Vigyan Kendra,      Chinyalisaur,      Distt. Uttarkashi-249196",2004,557,13,359,16,37,ICAR,78.32999,78.32999,392,Uttarkashi,Uttarkashi,1,654,30.575012,78.329994,3
17,483,22.308501,22.3085,73.44754,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Vadodara,Krishi Vigyan Kendra Vadodara,"Krishi Vigyan Kendra,      Gola Gamdi, PO-Bahadarpur,      Distt. Vadodara-391125","Krishi Vigyan Kendra,      Gola Gamdi, PO-Bahadarpur,      Distt. Vadodara-391125",1994,257,497,43,489,374,NGO,73.44754,73.44754,47,Vadodara,Vadodara,1,240,22.3085,73.44754,3
25,233,25.731297,25.7313,85.250282,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Vaishali,Krishi Vigyan Kendra Vaishali,"Krishi Vigyan Kendra,Hariharpur, Rajauli Hajipur Farm,Distt. Vaishali-844101","Krishi Vigyan Kendra,Hariharpur, Rajauli Hajipur Farm,Distt. Vaishali-844101",1996,3,350,494,389,346,SAU,85.25028,85.25028,566,Vaishali,Vaishali,1,433,25.731297,85.250282,3
18,484,20.389315,20.38931,72.91061999999999,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Valsad,Krishi Vigyan Kendra Valsad,"Krishi Vigyan Kendra,      Ta. Kaparada,      Distt. Valsad-396191","Krishi Vigyan Kendra,      Ta. Kaparada,      Distt. Valsad-396191",1992,174,442,190,496,483,DU,72.91062,72.91062,206,Valsad,Valsad,1,162,20.389315,72.910622,3
55,187,25.284297,25.2843,82.802132,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Varanasi,Krishi Vigyan Kendra Varanasi,"Krishi Vigyan Kendra,Kallipur, PO. Mirzamurad,Distt. Varanasi-221 307","Krishi Vigyan Kendra,Kallipur, PO. Mirzamurad,Distt. Varanasi-221 307",1989,30,547,182,132,287,SAU,82.80213,82.80213,199,Varanasi,Varanasi,1,394,25.284298,82.802132,3
23,616,.,12.92145,,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Nellor,Krishi Vigyan Kendra Guntur,"Krishi Vigyan Kendra,Nellore (Andhra Pradesh)","Krishi Vigyan Kendra,Nellore (Andhra Pradesh)",2016,475,425,129,506,519,SAU,.,79.01022,141,Nellor,Vellore,.89769799,40,12.921452,79.010223,3
11,586,12.921452,12.92145,79.01022500000001,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Vellore,Krishi Vigyan Kendra Vellore (SAU),"Krishi Vigyan Kendra,Virinjipuram,Distt. Vellore-632 104","Krishi Vigyan Kendra,Virinjipuram,Distt. Vellore-632 104",2004,274,431,200,522,539,SAU,79.01023,79.01022,236,Vellore,Vellore,1,40,12.921452,79.010223,3
14,622,14.416206,12.92145,79.96627100000001,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Nellor,Krishi Vigyan Kendra Nellore,"Krishi Vigyan Kendra,      Mini  By Pass Road      Opp. Royal Enfield show room      Distt. B.V.Nagar,  Nellore – 524004","Krishi Vigyan Kendra,      Mini  By Pass Road      Opp. Royal Enfield show room      Distt. B.V.Nagar,  Nellore – 524004",2004,475,425,129,506,519,SAU,79.96627,79.01022,142,Nellor,Vellore,.93404782,40,12.921452,79.010223,3
31,576,11.136816,12.23688,79.404816,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Villupuram,Krishi Vigyan Kendra Ariyalur (NGO),"Krishi Vigyan Kendra,Kural, Chinnasalem,Distt. Villupuram","Krishi Vigyan Kendra,Kural, Chinnasalem,Distt. Villupuram",2019,134,434,19,542,284,NGO,79.40482,79.64995,22,Villupuram,Villupuram 1,.99754673,31,12.236884,79.649948,3
10,585,9.969856,11.57028,78.203998,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Villupuram,Krishi Vigyan Kendra Villupuram(SAU),"Krishi Vigyan Kendra,Oilseeds Research Station, Tindivanam,Distt. Villupuram-604 001","Krishi Vigyan Kendra,Oilseeds Research Station, Tindivanam,Distt. Villupuram-604 001",2004,134,434,19,542,284,SAU,78.204,78.86278,21,Villupuram,Villupuram 2,.99732482,22,11.570278,78.862778,3
3,578,9.558602,9.558602,78.104412,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Virudhunagar,Krishi Vigyan Kendra Virudhunagar(SAU),"Krishi Vigyan Kendra,Regional Research Station,Kovilangulam, AruppukottaiDistt. Virudhunagar-626107","Krishi Vigyan Kendra,Regional Research Station,Kovilangulam, AruppukottaiDistt. Virudhunagar-626107",2006,330,362,151,495,430,SAU,78.10441,78.10441,177,Virudhunagar,Virudhunagar,1,712,9.5586023,78.104408,3
18,614,.,17.8008,,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Visakhapatnam,Krishi Vigyan Kendra Anantapur,"BCT – Krishi Vigyan Kendra,      BCT Farm Complex,Haripuram, Rambilli Mandal, Visakhapatnam  Distt.-531061","BCT – Krishi Vigyan Kendra,      BCT Farm Complex,Haripuram, Rambilli Mandal, Visakhapatnam  Distt.-531061",1995,448,249,223,417,317,SAU,.,82.8285,244,Visakhapatnam,Visakhapatnam 2,.99786609,110,17.8008,82.828499,3
19,627,18.930638,18.93064,83.61136500000001,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Vizianagaram,Krishi Vigyan Kendra Vizianagaram,"Krishi Vigyan Kendra,    PO: Rastakuntubai, Vizianagaram-535523","Krishi Vigyan Kendra,    PO: Rastakuntubai, Vizianagaram-535523",1983,302,284,358,350,391,SAU,83.61137,83.61137,390,Vizianagaram,Vizianagaram,1,129,18.930637,83.611366,3
12,644,17.561182,17.56118,79.947957,Telangana,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Warangal,Krishi Vigyan Kendra Malyal,"Krishi Vigyan Kendra,Malyal, Mahabubabad,Warangal district","Krishi Vigyan Kendra,Malyal, Mahabubabad,Warangal district",1989,357,379,435,469,554,SAU,79.94796,79.94796,533,Warangal,Warangal 1,.99916428,106,17.561182,79.94796,3
13,645,17.910641,17.91064,79.589645,Telangana,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Warangal,Krishi Vigyan Kendra Mamnoor,"Krishi Vigyan KendraLRS, MamnoorWarangal -506166","Krishi Vigyan KendraLRS, MamnoorWarangal -506166",2011,357,379,435,469,554,SAU,79.58965,79.58965,534,Warangal,Warangal 2,.99916428,112,17.910641,79.589645,3
38,457,20.666641,20.66664,78.52076599999999,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Wardha,Krishi Vigyan Kendra Wardha,"Krishi Vigyan Kendra,PO. Selsura,Distt. Wardha-422 001","Krishi Vigyan Kendra,PO. Selsura,Distt. Wardha-422 001",1976,309,194,359,299,271,SAU,78.52077,78.52077,409,Wardha,Wardha,1,170,20.666641,78.520767,3
27,446,20.038509,20.03851,76.773972,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Washim,Krishi Vigyan Kendra Washim,"Krishi Vigyan Kendra,PO. Risod, Loni RoadDistt. Washim-444 506","Krishi Vigyan Kendra,PO. Risod, Loni RoadDistt. Washim-444 506",1994,232,101,359,421,220,NGO,76.77397,76.77397,403,Washim,Washim,1,155,20.038509,76.773972,3
11,692,11.6165,11.6165,76.214015,Kerala,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Wynad,Krishi Vigyan Kendra Wynad(SAU),"Krishi Vigyan Kendra,      Ambalavayal,      Distt. Wynad-673593","Krishi Vigyan Kendra,      Ambalavayal,      Distt. Wynad-673593",1984,,,,,,SAU,76.21402,76.21401,669,Wynad,Wayanad,.8793059,25,11.6165,76.214012,3
42,213,24.799078,26.75242,85.039698,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),West Charmparan,Krishi Vigyan Kendra Gaya,"Krishi Vigyan Kendra,State Seed Multiplication Farm,Narkatiyaganj,Distt. West Charmparan, Bihar","Krishi Vigyan Kendra,State Seed Multiplication Farm,Narkatiyaganj,Distt. West Charmparan, Bihar",2019,179,291,170,301,125,SAU,85.0397,84.69438,186,West Charmparan,West Champaran 1,.99651283,511,26.752419,84.694382,3
20,227,26.752419,26.75242,84.69438100000001,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),West Champaran,Krishi Vigyan Kendra West Champaran,"Krishi Vigyan Kendra,MadhopurDistt. West Champaran-845454","Krishi Vigyan Kendra,MadhopurDistt. West Champaran-845454",2004,179,291,170,301,125,SAU,84.69438,84.69438,185,West Champaran,West Champaran 1,.99971455,511,26.752419,84.694382,3
5,391,25.496909,25.49691,90.210379,Meghalaya,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),West Garo Hills,Krishi Vigyan Kendra West Garo Hills,"Krishi Vigyan Kendra,Sangsanggiri Dobasipara, Tura,Distt. West Garo Hills-794005","Krishi Vigyan Kendra,Sangsanggiri Dobasipara, Tura,Distt. West Garo Hills-794005",1979,445,108,113,270,60,ICAR,90.21038,90.21038,131,West Garo Hills,West Garo Hills,1,411,25.496908,90.210381,3
21,629,16.575246,16.57525,81.482125,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),West Godavari,Krishi Vigyan Kendra West Godavari,"Krishi Vigyan Kendra,Dr.Y.S.R.Horticultural University, VenkataramannagudemWest Godavari District- 534 101","Krishi Vigyan Kendra,Dr.Y.S.R.Horticultural University, VenkataramannagudemWest Godavari District- 534 101",2010,175,501,169,382,405,SAU,81.48212,81.48212,183,West Godavari,West Godavari 1,.99966872,86,16.575247,81.482124,3
22,630,16.88575,16.88575,81.45701699999999,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),West Godavari,Krishi Vigyan Kendra West Godavari,"Krishi Vigyan Kendra,Undi –  534 199West  Godavari Dt","Krishi Vigyan Kendra,Undi –  534 199West  Godavari Dt",1995,175,501,169,382,405,SAU,81.45702,81.45702,184,West Godavari,West Godavari 2,.99969292,91,16.88575,81.457016,3
